         20846309 function calls (20599850 primitive calls) in 34.277 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 tz.py:1469(GettzFunc)
        1    0.000    0.000    0.000    0.000 tz.py:1539(__init__)
        1    0.000    0.000    0.000    0.000 tz.py:1822(_nullcontext)
        1    0.000    0.000    0.000    0.000 tz.py:195(tzlocal)
        1    0.000    0.000    0.000    0.000 tz.py:322(_ttinfo)
        1    0.000    0.000    0.000    0.000 tz.py:367(_tzfile)
        1    0.000    0.000    0.000    0.000 tz.py:380(tzfile)
        1    0.000    0.000    0.000    0.000 tz.py:41(tzutc)
        1    0.000    0.000    0.000    0.000 tz.py:868(tzrange)
        1    0.000    0.000    0.003    0.003 tz.py:9(<module>)
        1    0.000    0.000    0.000    0.000 tzfile.py:13(_byte_string)
        1    0.000    0.000    0.000    0.000 tzfile.py:4(<module>)
        1    0.000    0.000    0.000    0.000 tzinfo.py:1(<module>)
        1    0.000    0.000    0.000    0.000 tzinfo.py:156(DstTzInfo)
        1    0.000    0.000    0.000    0.000 tzinfo.py:18(memorized_timedelta)
        1    0.000    0.000    0.000    0.000 tzinfo.py:66(BaseTzInfo)
        1    0.000    0.000    0.000    0.000 tzinfo.py:76(StaticTzInfo)
        4    0.000    0.000    0.000    0.000 ufunclike.py:16(_deprecate_out_named_y)
        1    0.000    0.000    0.000    0.000 ufunclike.py:5(<module>)
        1    0.000    0.000    0.000    0.000 umath.py:7(<module>)
      255    0.000    0.000    0.003    0.000 units.py:117(is_numlike)
        1    0.000    0.000    0.000    0.000 units.py:132(Registry)
        1    0.000    0.000    0.000    0.000 units.py:136(__init__)
  320/160    0.002    0.000    0.007    0.000 units.py:140(get_converter)
        1    0.000    0.000    0.000    0.000 units.py:43(<module>)
        1    0.000    0.000    0.000    0.000 units.py:52(AxisInfo)
        1    0.000    0.000    0.000    0.000 units.py:87(ConversionInterface)
        3    0.000    0.000    0.005    0.002 util.py:1(<module>)
        1    0.000    0.000    0.003    0.003 util.py:5(<module>)
        1    0.000    0.000    0.000    0.000 util.py:540(Mixin2to3)
        1    0.000    0.000    0.001    0.001 util.py:72(find_library)
        1    0.000    0.000    0.002    0.002 utils.py:1(<module>)
        2    0.000    0.000    0.000    0.000 utils.py:118(deprecate)
        1    0.000    0.000    0.000    0.000 utils.py:1253(_Dummy)
        1    0.000    0.000    0.000    0.000 utils.py:1857(IgnoreException)
        1    0.000    0.000    0.000    0.000 utils.py:1899(clear_and_catch_warnings)
        1    0.000    0.000    0.000    0.000 utils.py:1965(suppress_warnings)
        1    0.000    0.000    0.001    0.001 utils.py:4(<module>)
        1    0.000    0.000    0.000    0.000 utils.py:45(KnownFailureException)
        1    0.000    0.000    0.009    0.009 utils.py:5(<module>)
        2    0.000    0.000    0.000    0.000 utils.py:53(_set_function_name)
        1    0.000    0.000    0.000    0.000 utils.py:58(_Deprecate)
        2    0.000    0.000    0.000    0.000 utils.py:70(__init__)
        2    0.000    0.000    0.000    0.000 utils.py:75(__call__)
        1    0.000    0.000    0.000    0.000 utils.py:994(SafeEval)
        1    0.000    0.000    0.000    0.000 uu.py:31(<module>)
        1    0.000    0.000    0.000    0.000 uu.py:39(Error)
        4    0.000    0.000    0.000    0.000 uuid.py:106(__init__)
        1    0.000    0.000    0.006    0.006 uuid.py:45(<module>)
        1    0.000    0.000    0.000    0.000 uuid.py:58(UUID)
        1    0.000    0.000    0.000    0.000 version.py:267(LooseVersion)
        1    0.000    0.000    0.002    0.002 version.py:27(<module>)
       11    0.000    0.000    0.000    0.000 version.py:302(__init__)
       11    0.000    0.000    0.000    0.000 version.py:307(parse)
        1    0.000    0.000    0.000    0.000 version.py:31(Version)
       11    0.000    0.000    0.000    0.000 version.py:312(<listcomp>)
        7    0.000    0.000    0.000    0.000 version.py:331(_cmp)
        1    0.000    0.000    0.000    0.000 version.py:5(<module>)
        5    0.000    0.000    0.000    0.000 version.py:51(__lt__)
        2    0.000    0.000    0.000    0.000 version.py:69(__ge__)
        1    0.000    0.000    0.001    0.001 version.py:93(StrictVersion)
        4    0.000    0.000    0.002    0.000 warnings.py:119(filterwarnings)
        8    0.000    0.000    0.000    0.000 warnings.py:143(simplefilter)
       12    0.000    0.000    0.000    0.000 warnings.py:159(_add_filter)
       35    0.000    0.000    0.000    0.000 warnings.py:428(__init__)
       35    0.000    0.000    0.000    0.000 warnings.py:449(__enter__)
       35    0.000    0.000    0.000    0.000 warnings.py:468(__exit__)
        6    0.000    0.000    0.000    0.000 weakref.py:102(__init__)
        6    0.000    0.000    0.000    0.000 weakref.py:288(update)
        1    0.000    0.000    0.000    0.000 weakref.py:354(__init__)
       85    0.000    0.000    0.001    0.000 weakref.py:44(__new__)
        1    0.000    0.000    0.001    0.001 widgets.py:10(<module>)
        1    0.000    0.000    0.000    0.000 widgets.py:1085(SubplotTool)
        1    0.000    0.000    0.000    0.000 widgets.py:1234(Cursor)
        1    0.000    0.000    0.000    0.000 widgets.py:1325(MultiCursor)
        1    0.000    0.000    0.000    0.000 widgets.py:134(Button)
        1    0.000    0.000    0.000    0.000 widgets.py:1440(_SelectorWidget)
        1    0.000    0.000    0.000    0.000 widgets.py:1669(SpanSelector)
        1    0.000    0.000    0.000    0.000 widgets.py:1890(ToolHandles)
        1    0.000    0.000    0.000    0.000 widgets.py:1949(RectangleSelector)
        1    0.000    0.000    0.000    0.000 widgets.py:23(LockDraw)
        1    0.000    0.000    0.000    0.000 widgets.py:2380(EllipseSelector)
        1    0.000    0.000    0.000    0.000 widgets.py:2451(LassoSelector)
        1    0.000    0.000    0.000    0.000 widgets.py:2538(PolygonSelector)
        1    0.000    0.000    0.000    0.000 widgets.py:256(Slider)
        1    0.000    0.000    0.000    0.000 widgets.py:2751(Lasso)
        1    0.000    0.000    0.000    0.000 widgets.py:33(__init__)
        1    0.000    0.000    0.000    0.000 widgets.py:481(CheckButtons)
        1    0.000    0.000    0.000    0.000 widgets.py:61(Widget)
        1    0.000    0.000    0.000    0.000 widgets.py:635(TextBox)
        1    0.000    0.000    0.000    0.000 widgets.py:92(AxesWidget)
        1    0.000    0.000    0.000    0.000 widgets.py:940(RadioButtons)
        1    0.000    0.000    0.000    0.000 win.py:8(<module>)
        1    0.000    0.000    0.003    0.003 window.py:1547(Rolling)
        1    0.000    0.000    0.000    0.000 window.py:1804(RollingGroupby)
        1    0.000    0.000    0.002    0.002 window.py:1835(Expanding)
        1    0.000    0.000    0.000    0.000 window.py:2077(ExpandingGroupby)
        1    0.000    0.000    0.001    0.001 window.py:2118(EWM)
        1    0.000    0.000    0.012    0.012 window.py:4(<module>)
        1    0.000    0.000    0.000    0.000 window.py:439(Window)
        1    0.000    0.000    0.000    0.000 window.py:45(_Window)
        1    0.000    0.000    0.000    0.000 window.py:766(_GroupByMixin)
        1    0.000    0.000    0.000    0.000 window.py:803(_Rolling)
        1    0.000    0.000    0.002    0.002 window.py:890(_Rolling_and_Expanding)
        1    0.000    0.000    0.000    0.000 zipfile.py:1063(ZipFile)
        1    0.000    0.000    0.000    0.000 zipfile.py:1819(PyZipFile)
        1    0.000    0.000    0.000    0.000 zipfile.py:318(ZipInfo)
        1    0.000    0.000    0.000    0.000 zipfile.py:43(BadZipFile)
        1    0.000    0.000    0.000    0.000 zipfile.py:47(LargeZipFile)
        1    0.000    0.000    0.001    0.001 zipfile.py:5(<module>)
        1    0.000    0.000    0.000    0.000 zipfile.py:534(_ZipDecrypter)
        1    0.000    0.000    0.000    0.000 zipfile.py:595(LZMACompressor)
        1    0.000    0.000    0.000    0.000 zipfile.py:618(LZMADecompressor)
        1    0.000    0.000    0.000    0.000 zipfile.py:714(_SharedFile)
        1    0.000    0.000    0.000    0.000 zipfile.py:740(_Tellable)
        1    0.000    0.000    0.000    0.000 zipfile.py:760(ZipExtFile)
        1    0.000    0.000    0.000    0.000 zipfile.py:989(_ZipWriteFile)
    10044    0.012    0.000    0.012    0.000 {built-in method __new__ of type object at 0x105002dd8}
        1    0.000    0.000    0.000    0.000 {built-in method _codecs.lookup}
       94    0.000    0.000    0.000    0.000 {built-in method _codecs.utf_8_decode}
        3    0.000    0.000    0.000    0.000 {built-in method _csv.register_dialect}
        1    0.000    0.000    0.000    0.000 {built-in method _csv.writer}
        2    0.000    0.000    0.000    0.000 {built-in method _ctypes.POINTER}
        2    0.000    0.000    0.000    0.000 {built-in method _ctypes.dlopen}
       38    0.000    0.000    0.000    0.000 {built-in method _ctypes.sizeof}
       18    0.000    0.000    0.001    0.000 {built-in method _functools.reduce}
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_md5}
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha1}
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha224}
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha256}
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha384}
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha512}
   115304    0.373    0.000    0.373    0.000 {built-in method _heapq.heappop}
   115303    0.350    0.000    0.350    0.000 {built-in method _heapq.heappush}
      486    0.002    0.000    0.002    0.000 {built-in method _imp._fix_co_filename}
     5065    0.002    0.000    0.002    0.000 {built-in method _imp.acquire_lock}
        5    0.000    0.000    0.000    0.000 {built-in method _imp.create_builtin}
    82/66    0.101    0.001    0.195    0.003 {built-in method _imp.create_dynamic}
        5    0.000    0.000    0.000    0.000 {built-in method _imp.exec_builtin}
       82    0.007    0.000    0.007    0.000 {built-in method _imp.exec_dynamic}
        1    0.000    0.000    0.000    0.000 {built-in method _imp.extension_suffixes}
      127    0.000    0.000    0.000    0.000 {built-in method _imp.is_builtin}
      756    0.001    0.000    0.001    0.000 {built-in method _imp.is_frozen}
     5065    0.002    0.000    0.002    0.000 {built-in method _imp.release_lock}
       28    0.000    0.000    0.000    0.000 {built-in method _locale.nl_langinfo}
    15247    0.022    0.000    0.022    0.000 {built-in method _locale.setlocale}
        5    0.000    0.000    0.000    0.000 {built-in method _operator.and_}
      110    0.000    0.000    0.000    0.000 {built-in method _operator.index}
        1    0.000    0.000    0.000    0.000 {built-in method _operator.truediv}
        2    0.007    0.003    0.007    0.004 {built-in method _pickle.load}
        3    0.000    0.000    0.000    0.000 {built-in method _socket.inet_aton}
      215    0.001    0.000    0.001    0.000 {built-in method _sre.compile}
      280    0.000    0.000    0.000    0.000 {built-in method _sre.getlower}
        4    0.000    0.000    0.000    0.000 {built-in method _ssl.txt2obj}
        7    0.000    0.000    0.000    0.000 {built-in method _stat.S_ISDIR}
        1    0.000    0.000    0.000    0.000 {built-in method _stat.S_ISREG}
       23    0.000    0.000    0.000    0.000 {built-in method _struct.calcsize}
      108    0.000    0.000    0.000    0.000 {built-in method _struct.pack}
    63574    0.021    0.000    0.021    0.000 {built-in method _struct.unpack}
        1    0.000    0.000    0.000    0.000 {built-in method _thread._set_sentinel}
     1959    0.001    0.000    0.001    0.000 {built-in method _thread.allocate_lock}
     3284    0.001    0.000    0.001    0.000 {built-in method _thread.get_ident}
       26    0.000    0.000    0.000    0.000 {built-in method _tkinter._flatten}
        1    0.111    0.111    0.111    0.111 {built-in method _tkinter.create}
       82    0.000    0.000    0.000    0.000 {built-in method _warnings._filters_mutated}
        9    0.000    0.000    0.000    0.000 {built-in method _warnings.warn}
        2    0.000    0.000    0.000    0.000 {built-in method atexit.register}
1806/1732    0.073    0.000    0.213    0.000 {built-in method builtins.__build_class__}
  646/146    0.001    0.000    0.626    0.004 {built-in method builtins.__import__}
      812    0.001    0.000    0.001    0.000 {built-in method builtins.abs}
  379/372    0.000    0.000    0.002    0.000 {built-in method builtins.all}
     1681    0.004    0.000    0.015    0.000 {built-in method builtins.any}
   117952    0.024    0.000    0.024    0.000 {built-in method builtins.callable}
      742    0.000    0.000    0.000    0.000 {built-in method builtins.chr}
        1    0.001    0.001    0.001    0.001 {built-in method builtins.compile}
       36    0.000    0.000    0.000    0.000 {built-in method builtins.delattr}
       27    0.003    0.000    0.003    0.000 {built-in method builtins.dir}
       45    0.000    0.000    0.000    0.000 {built-in method builtins.divmod}
       16    0.001    0.000    0.006    0.000 {built-in method builtins.eval}
    559/1    0.028    0.000   34.278   34.278 {built-in method builtins.exec}
  1478994    1.044    0.000    1.131    0.000 {built-in method builtins.getattr}
      497    0.000    0.000    0.000    0.000 {built-in method builtins.globals}
   225132    0.308    0.000    0.351    0.000 {built-in method builtins.hasattr}
   163914    0.048    0.000    0.080    0.000 {built-in method builtins.hash}
     1418    0.000    0.000    0.000    0.000 {built-in method builtins.id}
2662905/2661827    1.384    0.000    2.867    0.000 {built-in method builtins.isinstance}
865188/864271    0.344    0.000    0.355    0.000 {built-in method builtins.issubclass}
     8704    0.005    0.000    0.005    0.000 {built-in method builtins.iter}
934447/800416    0.372    0.000    0.631    0.000 {built-in method builtins.len}
        1    0.000    0.000    0.000    0.000 {built-in method builtins.locals}
   109561    0.077    0.000    0.077    0.000 {built-in method builtins.max}
     2509    0.003    0.000    0.003    0.000 {built-in method builtins.min}
   116794    0.039    0.000    0.047    0.000 {built-in method builtins.next}
     2388    0.000    0.000    0.000    0.000 {built-in method builtins.ord}
      171    0.000    0.000    0.000    0.000 {built-in method builtins.repr}
        9    0.000    0.000    0.000    0.000 {built-in method builtins.round}
     5092    0.003    0.000    0.004    0.000 {built-in method builtins.setattr}
